
 CASO : 665 -> ['X4', 'X4', 'X1', 'X2', 'X4', 'X4']


 CASO : 666 -> ['X4', 'X4', 'X1', 'X4', 'X1', 'X1']


 CASO : 667 -> ['X4', 'X4', 'X1', 'X4', 'X1', 'X2']


 CASO : 668 -> ['X4', 'X4', 'X1', 'X4', 'X1', 'X4']


 CASO : 669 -> ['X4', 'X4', 'X1', 'X4', 'X2', 'X1']


 CASO : 670 -> ['X4', 'X4', 'X1', 'X4', 'X2', 'X2']


 CASO : 671 -> ['X4', 'X4', 'X1', 'X4', 'X2', 'X4']


 CASO : 672 -> ['X4', 'X4', 'X1', 'X4', 'X4', 'X1']


 CASO : 673 -> ['X4', 'X4', 'X1', 'X4', 'X4', 'X2']


 CASO : 674 -> ['X4', 'X4', 'X1', 'X4', 'X4', 'X4']


 CASO : 675 -> ['X4', 'X4', 'X2', 'X1', 'X1', 'X1']


 CASO : 676 -> ['X4', 'X4', 'X2', 'X1', 'X1', 'X2']


 CASO : 677 -> ['X4', 'X4', 'X2', 'X1', 'X1', 'X4']


 CASO : 678 -> ['X4', 'X4', 'X2', 'X1', 'X2', 'X1']


 CASO : 679 -> ['X4', 'X4', 'X2', 'X1', 'X2', 'X2']


 CASO : 680 -> ['X4', 'X4', 'X2', 'X1', 'X2', 'X4']


 CASO : 681 -> ['X4', 'X4', 'X2', 'X1', 'X4', 'X1']


 CASO : 682 -> ['X4', 'X4', 'X2', 'X1', 'X4', 'X2']


 CASO : 683 -> ['X4', 'X4', 'X2', 'X1', 'X4', 'X4']


 CASO : 684 -> ['X4', 'X4', 'X2', 'X2', 'X1', 'X1']


 CASO : 685 -> ['X4', 'X4', 'X2', 'X2', 'X1', 'X2']


 CASO : 686 -> ['X4', 'X4', 'X2', 'X2', 'X1', 'X4']


 CASO : 687 -> ['X4', 'X4', 'X2', 'X2', 'X2', 'X1']


 CASO : 688 -> ['X4', 'X4', 'X2', 'X2', 'X2', 'X2']


 CASO : 689 -> ['X4', 'X4', 'X2', 'X2', 'X2', 'X4']


 CASO : 690 -> ['X4', 'X4', 'X2', 'X2', 'X4', 'X1']


 CASO : 691 -> ['X4', 'X4', 'X2', 'X2', 'X4', 'X2']


 CASO : 692 -> ['X4', 'X4', 'X2', 'X2', 'X4', 'X4']


 CASO : 693 -> ['X4', 'X4', 'X2', 'X4', 'X1', 'X1']


 CASO : 694 -> ['X4', 'X4', 'X2', 'X4', 'X1', 'X2']


 CASO : 695 -> ['X4', 'X4', 'X2', 'X4', 'X1', 'X4']


 CASO : 696 -> ['X4', 'X4', 'X2', 'X4', 'X2', 'X1']


 CASO : 697 -> ['X4', 'X4', 'X2', 'X4', 'X2', 'X2']


 CASO : 698 -> ['X4', 'X4', 'X2', 'X4', 'X2', 'X4']


 CASO : 699 -> ['X4', 'X4', 'X2', 'X4', 'X4', 'X1']


 CASO : 700 -> ['X4', 'X4', 'X2', 'X4', 'X4', 'X2']


 CASO : 701 -> ['X4', 'X4', 'X2', 'X4', 'X4', 'X4']


 CASO : 702 -> ['X4', 'X4', 'X4', 'X1', 'X1', 'X1']


 CASO : 703 -> ['X4', 'X4', 'X4', 'X1', 'X1', 'X2']


 CASO : 704 -> ['X4', 'X4', 'X4', 'X1', 'X1', 'X4']


 CASO : 705 -> ['X4', 'X4', 'X4', 'X1', 'X2', 'X1']


 CASO : 706 -> ['X4', 'X4', 'X4', 'X1', 'X2', 'X2']


 CASO : 707 -> ['X4', 'X4', 'X4', 'X1', 'X2', 'X4']


 CASO : 708 -> ['X4', 'X4', 'X4', 'X1', 'X4', 'X1']


 CASO : 709 -> ['X4', 'X4', 'X4', 'X1', 'X4', 'X2']


 CASO : 710 -> ['X4', 'X4', 'X4', 'X1', 'X4', 'X4']


 CASO : 711 -> ['X4', 'X4', 'X4', 'X2', 'X1', 'X1']


 CASO : 712 -> ['X4', 'X4', 'X4', 'X2', 'X1', 'X2']


 CASO : 713 -> ['X4', 'X4', 'X4', 'X2', 'X1', 'X4']


 CASO : 714 -> ['X4', 'X4', 'X4', 'X2', 'X2', 'X1']


 CASO : 715 -> ['X4', 'X4', 'X4', 'X2', 'X2', 'X2']


 CASO : 716 -> ['X4', 'X4', 'X4', 'X2', 'X2', 'X4']


 CASO : 717 -> ['X4', 'X4', 'X4', 'X2', 'X4', 'X1']


 CASO : 718 -> ['X4', 'X4', 'X4', 'X2', 'X4', 'X2']


 CASO : 719 -> ['X4', 'X4', 'X4', 'X2', 'X4', 'X4']


 CASO : 720 -> ['X4', 'X4', 'X4', 'X4', 'X1', 'X1']


 CASO : 721 -> ['X4', 'X4', 'X4', 'X4', 'X1', 'X2']


 CASO : 722 -> ['X4', 'X4', 'X4', 'X4', 'X1', 'X4']


 CASO : 723 -> ['X4', 'X4', 'X4', 'X4', 'X2', 'X1']


 CASO : 724 -> ['X4', 'X4', 'X4', 'X4', 'X2', 'X2']


 CASO : 725 -> ['X4', 'X4', 'X4', 'X4', 'X2', 'X4']


 CASO : 726 -> ['X4', 'X4', 'X4', 'X4', 'X4', 'X1']


 CASO : 727 -> ['X4', 'X4', 'X4', 'X4', 'X4', 'X2']


 CASO : 728 -> ['X4', 'X4', 'X4', 'X4', 'X4', 'X4']

